Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
2.15432E-4,77.020462895,0.638411053,0.071294559,0.749287749,0
2.15961E-4,77.257808402,0.638977184,0.070262664,0.750712251,0
2.16866E-4,77.517664808,0.639941708,0.069136961,0.754985755,0
2.17452E-4,77.756619366,0.640562562,0.068105066,0.757834758,0
2.18361E-4,78.018217727,0.641523066,0.066979362,0.760683761,0
2.19262E-4,78.258856838,0.642469456,0.065947467,0.763532764,0
2.20147E-4,78.500657888,0.643393865,0.064915572,0.766381766,0
2.21938E-4,78.765999221,0.645250654,0.063789869,0.772079772,0
2.23113E-4,79.0107872,0.646458261,0.062757974,0.774928775,0
2.24271E-4,79.256965753,0.647640756,0.061726079,0.777777778,0
2.25519E-4,79.504507946,0.648906426,0.060694184,0.780626781,0
2.27166E-4,79.753540744,0.650562279,0.059662289,0.784900285,0
2.28761E-4,80.004435788,0.652150821,0.058630394,0.789173789,0
2.29962E-4,80.256791899,0.653337789,0.057598499,0.793447293,0
2.31292E-4,80.510425775,0.654643019,0.056566604,0.796296296,0
2.32472E-4,80.76565369,0.655792141,0.055534709,0.801994302,0
2.33755E-4,81.022144703,0.65703372,0.054502814,0.806267806,0
2.34585E-4,81.256283104,0.657831432,0.053564728,0.809116809,0
2.35183E-4,81.514690438,0.65840497,0.052532833,0.810541311,0
2.35991E-4,81.750291088,0.65917549,0.051594747,0.811965812,0
2.37871E-4,82.010926515,0.660955989,0.050562852,0.816239316,0
2.39036E-4,82.273418245,0.662050497,0.049530957,0.816239316,0
2.4E-4,82.512904923,0.662949657,0.048592871,0.820512821,0
2.41186E-4,82.753407026,0.664050747,0.047654784,0.823361823,0
2.41935E-4,83.019099977,0.664742255,0.046622889,0.827635328,0
2.43373E-4,83.261840823,0.666061526,0.045684803,0.827635328,0
2.44434E-4,83.505697529,0.667027904,0.044746717,0.831908832,0
2.45053E-4,83.750453623,0.66758938,0.04380863,0.834757835,0
2.46071E-4,84.020694806,0.66850899,0.042776735,0.837606838,0
2.4717E-4,84.267404618,0.669496216,0.041838649,0.84045584,0
2.48944E-4,84.515449276,0.67107646,0.040900563,0.847578348,0
2.50254E-4,84.765056135,0.672233648,0.039962477,0.85042735,0
2.5136E-4,85.015935568,0.673204827,0.03902439,0.85042735,0
2.53125E-4,85.268220463,0.674742354,0.038086304,0.853276353,0
2.5417E-4,85.521901758,0.675646063,0.037148218,0.857549858,0
2.55373E-4,85.751203959,0.67667992,0.03630394,0.858974359,0
2.56257E-4,86.007202623,0.677435448,0.035365854,0.86039886,0
2.57701E-4,86.264329705,0.678661626,0.034427767,0.863247863,0
2.59072E-4,86.522818239,0.67981809,0.033489681,0.866096866,0
2.59722E-4,86.756268122,0.680362893,0.032645403,0.866096866,0
2.61112E-4,87.016869342,0.681522988,0.031707317,0.873219373,0
2.62355E-4,87.252321407,0.682552535,0.030863039,0.874643875,0
2.64354E-4,87.515938156,0.684194957,0.029924953,0.876068376,0
2.65955E-4,87.754694849,0.685498514,0.029080675,0.881766382,0
2.67893E-4,88.021755176,0.687061835,0.028142589,0.884615385,0
2.70232E-4,88.263908024,0.688927543,0.027298311,0.884615385,0
2.71973E-4,88.507932856,0.690302472,0.026454034,0.888888889,0
2.73673E-4,88.753488421,0.691632282,0.025609756,0.893162393,0
2.76328E-4,89.000848595,0.693687875,0.024765478,0.898860399,0
2.77961E-4,89.250078643,0.694938418,0.023921201,0.901709402,0
2.81017E-4,89.501725904,0.697251621,0.023076923,0.903133903,0
2.8402E-4,89.755966577,0.699490957,0.022232645,0.907407407,0
2.8801E-4,90.013573611,0.702415004,0.021388368,0.908831909,0
2.90558E-4,90.274039007,0.704252824,0.02054409,0.915954416,0
2.94693E-4,90.507808043,0.707187746,0.019793621,0.92022792,0
3.01117E-4,90.776252331,0.711632862,0.018949343,0.921652422,0
3.05836E-4,91.01993976,0.714813288,0.018198874,0.923076923,0
3.12948E-4,91.26767993,0.7194766,0.017448405,0.924501425,0
3.17675E-4,91.519427993,0.722492249,0.016697936,0.925925926,0
3.20365E-4,91.774617781,0.724179837,0.015947467,0.925925926,0
3.30264E-4,92.002952437,0.730216312,0.015290807,0.927350427,0
3.36881E-4,92.270120394,0.734106684,0.014540338,0.931623932,0
3.4537E-4,92.508747342,0.738935859,0.013883677,0.933048433,0
3.51085E-4,92.75271314,0.74208933,0.013227017,0.935897436,0
3.55453E-4,93.00066278,0.744448777,0.012570356,0.937321937,0
3.66328E-4,93.253691405,0.75013996,0.011913696,0.94017094,0
3.77502E-4,93.514329592,0.755728867,0.011257036,0.941595442,0
3.8401E-4,93.780610891,0.758870783,0.010600375,0.944444444,0
3.93219E-4,94.014922336,0.763180523,0.010037523,0.948717949,0
4.04828E-4,94.255512607,0.7683988,0.009474672,0.948717949,0
4.12281E-4,94.501049797,0.771629212,0.00891182,0.95014245,0
4.22337E-4,94.751623288,0.775848138,0.008348968,0.951566952,0
4.27571E-4,95.006532261,0.777982714,0.007786116,0.957264957,0
4.33951E-4,95.26503624,0.780530738,0.007223265,0.957264957,0
4.41348E-4,95.52734579,0.783412063,0.006660413,0.96011396,0
