Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
1.24319E-4,49.001173968,0.494987987,0.223130402,0.50363901,0
1.24818E-4,49.250255149,0.495989217,0.221251409,0.505094614,0
1.25519E-4,49.50056195,0.497389783,0.219372416,0.508005822,0
1.26135E-4,49.752253325,0.49861237,0.217493424,0.512372635,0
1.26711E-4,50.005114697,0.499751182,0.215614431,0.512372635,0
1.27243E-4,50.259002902,0.50080047,0.213735438,0.515283843,0
1.27999E-4,50.501321728,0.502281338,0.211950395,0.515283843,0
1.28563E-4,50.757862753,0.503378813,0.210071402,0.516739447,0
1.29192E-4,51.002603747,0.504600624,0.208286359,0.519650655,0
1.29852E-4,51.26181489,0.505872806,0.206407366,0.521106259,0
1.30475E-4,51.509225081,0.507069611,0.204622322,0.524017467,0
1.3124E-4,51.757872693,0.508530416,0.202837279,0.528384279,0
1.31795E-4,52.007735758,0.509585571,0.201052236,0.529839884,0
1.32419E-4,52.258790531,0.510765926,0.199267193,0.531295488,0
1.33032E-4,52.511030522,0.511919483,0.19748215,0.5356623,0
1.33589E-4,52.75104898,0.5129637,0.195791056,0.537117904,0
1.34199E-4,53.005566626,0.514102098,0.194006013,0.538573508,0
1.3497E-4,53.261301983,0.515532222,0.19222097,0.540029112,0
1.35729E-4,53.504839939,0.516933749,0.190529876,0.540029112,0
1.36476E-4,53.763560473,0.518303774,0.188744833,0.540029112,0
1.37045E-4,54.009690031,0.519342698,0.187053739,0.541484716,0
1.37544E-4,54.256783306,0.520249052,0.185362646,0.541484716,0
1.38138E-4,54.504763027,0.521325155,0.183671552,0.544395924,0
1.38659E-4,54.753988749,0.522264227,0.181980458,0.544395924,0
1.39355E-4,55.004306666,0.523514594,0.180289365,0.545851528,0
1.39859E-4,55.255682647,0.524414162,0.178598271,0.550218341,0
1.40624E-4,55.50819316,0.525774556,0.176907178,0.553129549,0
1.41438E-4,55.762037064,0.527213843,0.175216084,0.556040757,0
1.42384E-4,56.003272754,0.528874578,0.17361894,0.557496361,0
1.43004E-4,56.2601591,0.529957403,0.171927847,0.560407569,0
